datetime,open,high,low,close,volume
1988-09-21T05:00:00Z,269.73001,270.64001,269.48001,270.16,0
1988-09-22T05:00:00Z,270.16,270.57999,268.26001,269.17999,0
1988-09-23T05:00:00Z,269.17999,270.31,268.28,269.76001,0
1988-09-26T05:00:00Z,269.76001,269.79999,268.60999,268.88,0
1988-09-27T05:00:00Z,268.88,269.35999,268.01001,268.26001,0
1988-09-28T05:00:00Z,268.26001,269.07999,267.76999,269.07999,0
1988-09-29T05:00:00Z,269.07999,273.01999,269.07999,272.59,0
1988-09-30T05:00:00Z,272.59,274.87,271.66,271.91,0
1988-10-03T05:00:00Z,271.91,271.91,268.84,271.38,0
1988-10-04T05:00:00Z,271.38,271.79001,270.34,270.62,0
1988-10-05T05:00:00Z,270.62,272.45001,270.07999,271.85999,0
1988-10-06T05:00:00Z,271.85999,272.39001,271.29999,272.39001,0
1988-10-07T05:00:00Z,272.39001,278.07001,272.37,278.07001,0
1988-10-10T05:00:00Z,278.07001,278.69,277.10001,278.23999,0
1988-10-11T05:00:00Z,278.23999,278.23999,276.32999,277.92999,0
1988-10-12T05:00:00Z,277.92999,277.92999,273.04999,273.98001,0
1988-10-13T05:00:00Z,273.98001,275.82999,273.39001,275.22,0
1988-10-14T05:00:00Z,275.22,277.01001,274.07999,275.5,0
1988-10-17T05:00:00Z,275.5,276.64999,275.01001,276.41,0
1988-10-18T05:00:00Z,276.41,279.39001,276.41,279.38,0
1988-10-19T05:00:00Z,279.38,280.53,274.41,276.97,0
1988-10-20T05:00:00Z,276.97,282.88,276.92999,282.88,0
1988-10-21T05:00:00Z,282.88,283.66,281.16,283.66,0
1988-10-24T05:00:00Z,283.66,283.95001,282.28,282.28,0
1988-10-25T05:00:00Z,282.28,282.84,281.87,282.38,0
1988-10-26T05:00:00Z,282.38,282.51999,280.54001,281.38,0
1988-10-27T05:00:00Z,281.38,281.38,276.0,277.28,0
1988-10-28T05:00:00Z,277.28,279.48001,277.28,278.53,0
1988-10-31T06:00:00Z,278.53,279.39001,277.14001,278.97,0
1988-11-01T06:00:00Z,278.97,279.57001,278.01001,279.06,0
1988-11-02T06:00:00Z,279.06,279.45001,277.07999,279.06,0
1988-11-03T06:00:00Z,279.06,280.37,279.04001,279.20001,0
1988-11-04T06:00:00Z,279.20001,279.20001,276.31,276.31,0
1988-11-07T06:00:00Z,276.31,276.31,273.62,273.92999,0
1988-11-08T06:00:00Z,273.92999,275.79999,273.92999,275.14999,0
1988-11-09T06:00:00Z,275.14999,275.14999,272.14999,273.32999,0
1988-11-10T06:00:00Z,273.32999,274.37,272.98001,273.69,0
1988-11-11T06:00:00Z,273.69,273.69,267.92001,267.92001,0
1988-11-14T06:00:00Z,267.92001,269.25,266.79001,267.72,0
1988-11-15T06:00:00Z,267.72,268.75,267.72,268.34,0
1988-11-16T06:00:00Z,268.34,268.41,262.85001,263.82001,0
1988-11-17T06:00:00Z,263.82001,265.63,263.45001,264.60001,0
1988-11-18T06:00:00Z,264.60001,266.62,264.60001,266.47,0
1988-11-21T06:00:00Z,266.47,266.47,263.41,266.22,0
1988-11-22T06:00:00Z,266.22,267.85001,265.42001,267.20999,0
1988-11-23T06:00:00Z,267.20999,269.56,267.20999,269.0,0
1988-11-25T06:00:00Z,269.0,269.0,266.47,267.23001,0
1988-11-28T06:00:00Z,267.23001,268.98001,266.97,268.64001,0
1988-11-29T06:00:00Z,268.64001,271.31,268.13,270.91,0
1988-11-30T06:00:00Z,270.91,274.35999,270.89999,273.70001,0
1988-12-01T06:00:00Z,273.70001,273.70001,272.26999,272.48999,0
1988-12-02T06:00:00Z,272.48999,272.48999,270.47,271.81,0
1988-12-05T06:00:00Z,271.81,275.62,271.81,274.92999,0
1988-12-06T06:00:00Z,274.92999,277.89001,274.62,277.59,0
1988-12-07T06:00:00Z,277.59,279.01001,277.34,278.13,0
1988-12-08T06:00:00Z,278.13,278.13,276.54999,276.57001,0
1988-12-09T06:00:00Z,276.57001,277.82001,276.34,277.03,0
1988-12-12T06:00:00Z,277.03,278.82001,276.51999,276.51999,0
1988-12-13T06:00:00Z,276.51999,276.51999,274.57999,276.31,0
1988-12-14T06:00:00Z,276.31,276.31,274.57999,275.31,0
1988-12-15T06:00:00Z,275.31,275.62,274.01001,274.28,0
1988-12-16T06:00:00Z,274.28,276.29001,274.28,276.29001,0
